meter, pressure_hpa, bmp280_temp, CO2, O3
537.25, 946.47, 19.89, 767.00, 226.55
537.51, 946.44, 19.89, 769.00, 291.57
537.60, 946.43, 19.88, 771.00, 239.94
537.42, 946.45, 19.90, 767.00, 291.57
537.69, 946.42, 19.88, 778.00, 272.06
537.78, 946.41, 19.89, 769.00, 255.00
537.69, 946.42, 19.87, 769.00, 272.06
538.04, 946.38, 19.89, 769.00, 255.00
537.34, 946.46, 19.88, 755.00, 226.55
537.60, 946.43, 19.88, 788.00, 255.00
538.04, 946.38, 19.87, 771.00, 291.57
537.87, 946.40, 19.88, 774.00, 255.00
537.95, 946.39, 19.87, 769.00, 255.00
537.78, 946.41, 19.87, 767.00, 239.94
537.42, 946.45, 19.90, 769.00, 371.36
537.60, 946.43, 19.88, 769.00, 255.00
537.51, 946.44, 19.89, 769.00, 255.00
537.60, 946.43, 19.90, 788.00, 272.06
537.60, 946.43, 19.88, 769.00, 314.07
538.13, 946.37, 19.90, 774.00, 314.07
537.60, 946.43, 19.88, 767.00, 255.00
537.51, 946.44, 19.87, 771.00, 255.00
537.60, 946.43, 19.88, 776.00, 291.57
537.60, 946.43, 19.88, 790.00, 272.06
537.51, 946.44, 19.89, 767.00, 272.06
537.34, 946.46, 19.88, 752.00, 291.57
537.78, 946.41, 19.87, 767.00, 214.58
537.25, 946.47, 19.89, 769.00, 291.57
537.25, 946.47, 19.89, 764.00, 255.00
537.87, 946.40, 19.88, 759.00, 314.07
537.87, 946.40, 19.90, 769.00, 239.94
537.42, 946.45, 19.90, 776.00, 291.57
537.42, 946.45, 19.90, 764.00, 408.59
537.42, 946.45, 19.88, 767.00, 255.00
537.34, 946.46, 19.88, 771.00, 291.57
537.16, 946.48, 19.90, 769.00, 272.06
537.78, 946.41, 19.89, 767.00, 255.00
538.48, 946.33, 19.87, 767.00, 272.06
537.60, 946.43, 19.88, 776.00, 255.00
537.69, 946.42, 19.89, 792.00, 255.00
537.60, 946.43, 19.88, 774.00, 291.57
537.42, 946.45, 19.89, 767.00, 255.00
537.25, 946.47, 19.89, 774.00, 255.00
537.51, 946.44, 19.87, 774.00, 272.06
537.69, 946.42, 19.88, 769.00, 291.57
537.42, 946.45, 19.89, 752.00, 226.55
537.16, 946.48, 19.88, 767.00, 291.57
537.51, 946.44, 19.87, 767.00, 214.58
537.60, 946.43, 19.87, 778.00, 291.57
537.25, 946.47, 19.89, 767.00, 255.00
537.69, 946.42, 19.89, 759.00, 291.57
537.16, 946.48, 19.90, 785.00, 272.06
537.78, 946.41, 19.89, 769.00, 291.57
537.78, 946.41, 19.89, 774.00, 255.00
536.98, 946.50, 19.89, 771.00, 272.06
537.78, 946.41, 19.89, 769.00, 255.00
537.69, 946.42, 19.88, 771.00, 408.59
537.60, 946.43, 19.88, 767.00, 185.18
537.51, 946.44, 19.89, 771.00, 255.00
537.69, 946.42, 19.87, 771.00, 291.57
537.69, 946.42, 19.89, 769.00, 255.00
537.42, 946.45, 19.90, 767.00, 272.06
537.95, 946.39, 19.89, 764.00, 272.06
537.60, 946.43, 19.90, 759.00, 371.36
537.78, 946.41, 19.89, 764.00, 255.00
537.34, 946.46, 19.90, 769.00, 291.57
537.16, 946.48, 19.90, 767.00, 272.06
537.34, 946.46, 19.88, 769.00, 291.57
537.42, 946.45, 19.89, 767.00, 291.57
537.87, 946.40, 19.88, 767.00, 291.57
537.42, 946.45, 19.89, 767.00, 255.00
537.34, 946.46, 19.90, 767.00, 239.94
537.07, 946.49, 19.89, 769.00, 272.06
538.04, 946.38, 19.89, 757.00, 272.06
537.42, 946.45, 19.89, 769.00, 291.57
537.25, 946.47, 19.89, 764.00, 291.57
537.42, 946.45, 19.90, 769.00, 255.00
537.51, 946.44, 19.89, 769.00, 255.00
537.42, 946.45, 19.90, 767.00, 272.06
537.60, 946.43, 19.90, 774.00, 291.57
537.34, 946.46, 19.90, 764.00, 214.58
537.51, 946.44, 19.89, 767.00, 255.00
536.90, 946.51, 19.90, 769.00, 272.06
537.42, 946.45, 19.89, 767.00, 291.57
538.04, 946.38, 19.89, 769.00, 272.06
537.51, 946.44, 19.89, 769.00, 314.07
537.42, 946.45, 19.89, 764.00, 214.58
537.69, 946.42, 19.89, 767.00, 255.00
537.78, 946.41, 19.89, 759.00, 272.06
537.42, 946.45, 19.89, 767.00, 226.55
537.16, 946.48, 19.88, 776.00, 255.00
537.60, 946.43, 19.88, 778.00, 272.06
537.60, 946.43, 19.90, 757.00, 454.10
537.69, 946.42, 19.89, 767.00, 272.06
537.60, 946.43, 19.90, 769.00, 255.00
537.51, 946.44, 19.89, 769.00, 255.00
537.34, 946.46, 19.89, 769.00, 255.00
537.87, 946.40, 19.88, 771.00, 255.00
537.34, 946.46, 19.89, 774.00, 255.00
536.81, 946.52, 19.89, 764.00, 226.55
537.60, 946.43, 19.88, 783.00, 239.94
537.42, 946.45, 19.89, 771.00, 255.00
537.42, 946.45, 19.89, 757.00, 226.55
537.69, 946.42, 19.88, 767.00, 272.06
537.60, 946.43, 19.88, 767.00, 272.06
537.42, 946.45, 19.89, 790.00, 255.00
537.78, 946.41, 19.89, 771.00, 272.06
537.69, 946.42, 19.89, 771.00, 255.00
538.04, 946.38, 19.88, 781.00, 255.00
538.31, 946.35, 19.88, 767.00, 291.57
537.42, 946.45, 19.89, 767.00, 239.94
537.60, 946.43, 19.88, 769.00, 314.07
537.78, 946.41, 19.90, 757.00, 239.94
537.87, 946.40, 19.88, 769.00, 371.36
537.34, 946.46, 19.88, 774.00, 272.06
537.60, 946.43, 19.88, 776.00, 272.06
537.78, 946.41, 19.89, 767.00, 291.57
537.60, 946.43, 19.88, 752.00, 255.00
537.69, 946.42, 19.88, 776.00, 255.00
537.69, 946.42, 19.88, 769.00, 272.06
537.34, 946.46, 19.89, 759.00, 272.06
537.60, 946.43, 19.88, 788.00, 255.00
537.34, 946.46, 19.88, 769.00, 255.00
537.69, 946.42, 19.88, 764.00, 291.57
537.16, 946.48, 19.88, 769.00, 291.57
537.69, 946.42, 19.88, 769.00, 272.06
537.87, 946.40, 19.88, 769.00, 291.57
537.60, 946.43, 19.88, 776.00, 239.94
537.34, 946.46, 19.88, 771.00, 272.06
537.87, 946.40, 19.88, 774.00, 214.58
537.51, 946.44, 19.89, 769.00, 272.06
537.42, 946.45, 19.88, 774.00, 272.06
537.60, 946.43, 19.88, 764.00, 291.57
537.69, 946.42, 19.88, 767.00, 291.57
537.42, 946.45, 19.88, 767.00, 255.00
537.42, 946.45, 19.88, 769.00, 272.06
537.69, 946.42, 19.87, 767.00, 291.57
537.60, 946.43, 19.87, 769.00, 291.57
537.78, 946.41, 19.87, 769.00, 272.06
537.69, 946.42, 19.88, 774.00, 255.00
537.78, 946.41, 19.87, 764.00, 255.00
537.69, 946.42, 19.87, 764.00, 255.00
537.69, 946.42, 19.87, 769.00, 272.06
537.87, 946.40, 19.86, 767.00, 255.00
537.51, 946.44, 19.87, 767.00, 239.94
537.60, 946.43, 19.86, 755.00, 291.57
538.13, 946.37, 19.86, 776.00, 255.00
537.51, 946.44, 19.87, 764.00, 272.06
537.78, 946.41, 19.87, 769.00, 291.57
537.60, 946.43, 19.87, 769.00, 291.57
537.69, 946.42, 19.88, 769.00, 291.57
537.16, 946.48, 19.88, 752.00, 255.00
537.16, 946.48, 19.86, 767.00, 255.00
537.69, 946.42, 19.87, 771.00, 255.00
537.69, 946.42, 19.87, 783.00, 272.06
537.60, 946.43, 19.87, 752.00, 255.00
537.95, 946.39, 19.87, 774.00, 272.06
537.51, 946.44, 19.87, 764.00, 291.57
537.78, 946.41, 19.87, 769.00, 272.06
537.60, 946.43, 19.86, 769.00, 291.57
537.95, 946.39, 19.86, 769.00, 226.55
537.60, 946.43, 19.87, 767.00, 272.06
537.60, 946.43, 19.86, 759.00, 291.57
537.34, 946.46, 19.87, 771.00, 272.06
537.87, 946.40, 19.86, 767.00, 255.00
537.78, 946.41, 19.87, 764.00, 291.57
537.60, 946.43, 19.87, 769.00, 255.00
537.60, 946.43, 19.86, 769.00, 272.06
538.13, 946.37, 19.86, 769.00, 226.55
537.87, 946.40, 19.86, 769.00, 255.00
537.95, 946.39, 19.86, 769.00, 314.07
537.78, 946.41, 19.87, 769.00, 291.57
537.60, 946.43, 19.86, 769.00, 291.57
537.87, 946.40, 19.86, 769.00, 239.94
537.51, 946.44, 19.87, 767.00, 291.57
538.04, 946.38, 19.87, 771.00, 291.57
537.78, 946.41, 19.87, 769.00, 291.57
537.78, 946.41, 19.85, 759.00, 272.06
537.60, 946.43, 19.86, 769.00, 291.57
537.42, 946.45, 19.86, 752.00, 291.57
537.78, 946.41, 19.87, 767.00, 255.00
537.87, 946.40, 19.86, 769.00, 291.57
537.51, 946.44, 19.87, 769.00, 291.57
537.78, 946.41, 19.87, 774.00, 272.06
537.87, 946.40, 19.86, 757.00, 255.00
537.95, 946.39, 19.86, 755.00, 272.06
537.69, 946.42, 19.86, 769.00, 226.55
537.34, 946.46, 19.87, 767.00, 408.59
537.60, 946.43, 19.86, 767.00, 272.06
537.42, 946.45, 19.86, 769.00, 255.00
537.42, 946.45, 19.86, 755.00, 255.00
537.07, 946.49, 19.87, 764.00, 255.00
536.98, 946.50, 19.86, 771.00, 272.06
537.87, 946.40, 19.86, 752.00, 272.06
537.42, 946.45, 19.86, 767.00, 255.00
537.42, 946.45, 19.86, 764.00, 255.00
536.90, 946.51, 19.86, 774.00, 255.00
537.42, 946.45, 19.86, 767.00, 255.00
537.51, 946.44, 19.85, 764.00, 291.57
537.42, 946.45, 19.86, 771.00, 291.57
537.42, 946.45, 19.86, 767.00, 255.00
537.78, 946.41, 19.85, 769.00, 291.57
537.16, 946.48, 19.86, 769.00, 291.57
537.25, 946.47, 19.86, 771.00, 255.00
537.51, 946.44, 19.85, 771.00, 272.06
537.69, 946.42, 19.86, 757.00, 272.06
537.69, 946.42, 19.86, 769.00, 255.00
537.34, 946.46, 19.87, 764.00, 255.00
537.87, 946.40, 19.86, 774.00, 272.06
537.60, 946.43, 19.85, 771.00, 291.57
537.69, 946.42, 19.86, 764.00, 214.58
537.95, 946.39, 19.86, 769.00, 408.59
537.16, 946.48, 19.86, 767.00, 226.55
537.42, 946.45, 19.86, 764.00, 239.94
537.25, 946.47, 19.86, 769.00, 226.55
537.95, 946.39, 19.86, 769.00, 291.57
537.95, 946.39, 19.86, 767.00, 291.57
537.87, 946.40, 19.84, 757.00, 291.57
537.87, 946.40, 19.86, 769.00, 272.06
537.87, 946.40, 19.86, 764.00, 272.06
537.78, 946.41, 19.85, 764.00, 255.00
537.95, 946.39, 19.85, 767.00, 314.07
537.60, 946.43, 19.86, 767.00, 272.06
537.95, 946.39, 19.86, 771.00, 255.00
537.60, 946.43, 19.85, 757.00, 291.57
538.22, 946.36, 19.85, 769.00, 255.00
537.95, 946.39, 19.85, 769.00, 291.57
537.60, 946.43, 19.85, 771.00, 272.06
537.42, 946.45, 19.86, 769.00, 255.00
537.78, 946.41, 19.85, 776.00, 185.18
537.25, 946.47, 19.85, 771.00, 272.06
537.69, 946.42, 19.86, 769.00, 239.94
537.95, 946.39, 19.86, 769.00, 272.06
537.60, 946.43, 19.86, 769.00, 255.00
537.42, 946.45, 19.86, 764.00, 255.00
537.69, 946.42, 19.86, 769.00, 214.58
537.95, 946.39, 19.86, 774.00, 291.57
537.95, 946.39, 19.85, 771.00, 239.94
537.87, 946.40, 19.86, 769.00, 291.57
538.04, 946.38, 19.85, 769.00, 226.55
537.69, 946.42, 19.86, 764.00, 203.80
537.42, 946.45, 19.86, 769.00, 272.06
537.78, 946.41, 19.85, 774.00, 255.00
537.69, 946.42, 19.86, 767.00, 408.59
537.51, 946.44, 19.85, 759.00, 255.00
537.25, 946.47, 19.85, 774.00, 255.00
537.69, 946.42, 19.86, 764.00, 314.07
537.42, 946.45, 19.86, 769.00, 291.57
537.69, 946.42, 19.86, 769.00, 272.06
537.42, 946.45, 19.86, 767.00, 255.00
537.42, 946.45, 19.86, 767.00, 226.55
537.25, 946.47, 19.85, 767.00, 255.00
537.51, 946.44, 19.85, 767.00, 255.00
537.60, 946.43, 19.87, 776.00, 255.00
537.78, 946.41, 19.85, 767.00, 239.94
537.87, 946.40, 19.86, 767.00, 255.00
537.42, 946.45, 19.86, 771.00, 255.00
537.78, 946.41, 19.85, 790.00, 272.06
537.42, 946.45, 19.86, 774.00, 272.06
537.51, 946.44, 19.85, 769.00, 291.57
537.69, 946.42, 19.86, 771.00, 291.57
537.87, 946.40, 19.86, 771.00, 255.00
537.78, 946.41, 19.85, 778.00, 239.94
537.69, 946.42, 19.86, 769.00, 272.06
537.42, 946.45, 19.86, 774.00, 454.10
537.95, 946.39, 19.85, 769.00, 314.07
537.69, 946.42, 19.86, 774.00, 291.57
537.78, 946.41, 19.85, 767.00, 272.06
537.69, 946.42, 19.86, 771.00, 371.36
537.42, 946.45, 19.86, 757.00, 272.06
537.95, 946.39, 19.85, 774.00, 255.00
537.95, 946.39, 19.86, 769.00, 255.00
537.42, 946.45, 19.86, 767.00, 255.00
537.51, 946.44, 19.85, 774.00, 291.57
537.51, 946.44, 19.85, 774.00, 291.57
537.51, 946.44, 19.85, 759.00, 291.57
537.95, 946.39, 19.86, 774.00, 272.06
538.22, 946.36, 19.85, 774.00, 255.00
537.60, 946.43, 19.86, 759.00, 272.06
537.95, 946.39, 19.85, 769.00, 291.57
537.95, 946.39, 19.85, 778.00, 255.00
538.48, 946.33, 19.85, 774.00, 239.94
537.87, 946.40, 19.86, 771.00, 255.00
538.31, 946.35, 19.85, 781.00, 272.06
537.69, 946.42, 19.86, 769.00, 177.08
537.87, 946.40, 19.85, 769.00, 239.94
537.60, 946.43, 19.85, 771.00, 291.57
537.69, 946.42, 19.86, 769.00, 272.06
537.87, 946.40, 19.85, 769.00, 272.06
537.51, 946.44, 19.85, 767.00, 272.06
537.51, 946.44, 19.85, 769.00, 272.06
538.22, 946.36, 19.85, 769.00, 255.00
537.78, 946.41, 19.85, 769.00, 255.00
537.95, 946.39, 19.85, 771.00, 255.00
537.95, 946.39, 19.85, 769.00, 371.36
537.78, 946.41, 19.85, 771.00, 272.06
537.69, 946.42, 19.86, 771.00, 255.00
538.04, 946.38, 19.85, 769.00, 194.04
537.25, 946.47, 19.85, 769.00, 272.06
538.13, 946.37, 19.86, 767.00, 408.59
537.78, 946.41, 19.85, 776.00, 255.00
537.78, 946.41, 19.85, 764.00, 226.55
537.78, 946.41, 19.85, 771.00, 272.06
537.95, 946.39, 19.86, 771.00, 314.07
538.13, 946.37, 19.86, 771.00, 255.00
537.95, 946.39, 19.85, 767.00, 255.00
537.95, 946.39, 19.85, 769.00, 255.00
538.22, 946.36, 19.85, 767.00, 291.57
537.60, 946.43, 19.85, 771.00, 272.06
537.78, 946.41, 19.84, 767.00, 272.06
537.87, 946.40, 19.85, 767.00, 255.00
538.04, 946.38, 19.85, 769.00, 239.94
537.78, 946.41, 19.85, 755.00, 255.00
537.78, 946.41, 19.85, 767.00, 255.00
538.04, 946.38, 19.85, 764.00, 272.06
537.78, 946.41, 19.85, 764.00, 255.00
538.13, 946.37, 19.84, 769.00, 214.58
538.13, 946.37, 19.84, 759.00, 255.00
537.95, 946.39, 19.85, 785.00, 291.57
537.87, 946.40, 19.85, 752.00, 185.18
537.78, 946.41, 19.85, 774.00, 214.58
537.95, 946.39, 19.85, 769.00, 255.00
538.13, 946.37, 19.84, 767.00, 340.33
538.04, 946.38, 19.85, 769.00, 291.57
537.78, 946.41, 19.85, 767.00, 272.06
537.78, 946.41, 19.85, 771.00, 291.57
538.04, 946.38, 19.85, 767.00, 255.00
538.57, 946.32, 19.84, 767.00, 255.00
537.87, 946.40, 19.85, 769.00, 255.00
537.87, 946.40, 19.84, 764.00, 255.00
537.95, 946.39, 19.84, 785.00, 239.94
538.22, 946.36, 19.85, 774.00, 272.06
537.87, 946.40, 19.84, 771.00, 255.00
538.04, 946.38, 19.85, 769.00, 291.57
537.87, 946.40, 19.84, 769.00, 291.57
537.87, 946.40, 19.84, 769.00, 272.06
537.87, 946.40, 19.84, 752.00, 291.57
538.04, 946.38, 19.85, 769.00, 272.06
537.87, 946.40, 19.85, 764.00, 255.00
538.13, 946.37, 19.84, 774.00, 291.57
537.69, 946.42, 19.84, 767.00, 291.57
538.04, 946.38, 19.85, 774.00, 340.33
538.13, 946.37, 19.84, 767.00, 255.00
537.87, 946.40, 19.85, 767.00, 291.57
537.87, 946.40, 19.84, 757.00, 255.00
537.78, 946.41, 19.85, 769.00, 255.00
537.95, 946.39, 19.84, 769.00, 255.00
537.87, 946.40, 19.84, 774.00, 239.94
537.69, 946.42, 19.84, 769.00, 255.00
537.87, 946.40, 19.85, 769.00, 291.57
537.69, 946.42, 19.84, 774.00, 272.06
537.78, 946.41, 19.85, 769.00, 291.57
537.69, 946.42, 19.84, 769.00, 239.94
537.51, 946.44, 19.84, 771.00, 291.57
538.22, 946.36, 19.84, 764.00, 255.00
537.69, 946.42, 19.84, 767.00, 314.07
537.78, 946.41, 19.84, 776.00, 291.57
537.51, 946.44, 19.84, 769.00, 255.00
538.22, 946.36, 19.84, 755.00, 255.00
538.13, 946.37, 19.84, 769.00, 255.00
537.95, 946.39, 19.83, 776.00, 226.55
538.13, 946.37, 19.84, 774.00, 272.06
537.69, 946.42, 19.84, 757.00, 272.06
537.69, 946.42, 19.84, 755.00, 314.07
537.69, 946.42, 19.84, 755.00, 291.57
537.69, 946.42, 19.84, 752.00, 291.57
537.42, 946.45, 19.84, 769.00, 255.00
537.42, 946.45, 19.84, 767.00, 272.06
537.87, 946.40, 19.84, 769.00, 255.00
537.69, 946.42, 19.84, 769.00, 255.00
537.95, 946.39, 19.84, 767.00, 255.00
537.51, 946.44, 19.84, 769.00, 239.94
537.78, 946.41, 19.84, 769.00, 255.00
538.13, 946.37, 19.84, 767.00, 272.06
538.22, 946.36, 19.84, 755.00, 291.57
538.22, 946.36, 19.84, 767.00, 291.57
537.69, 946.42, 19.84, 774.00, 255.00
538.39, 946.34, 19.84, 776.00, 255.00
537.95, 946.39, 19.84, 769.00, 291.57
537.78, 946.41, 19.84, 771.00, 255.00
537.16, 946.48, 19.84, 764.00, 291.57
538.04, 946.38, 19.84, 767.00, 291.57
537.51, 946.44, 19.84, 757.00, 291.57
538.04, 946.38, 19.84, 769.00, 255.00
538.13, 946.37, 19.83, 769.00, 255.00
537.51, 946.44, 19.84, 776.00, 291.57
538.22, 946.36, 19.84, 762.00, 314.07
537.95, 946.39, 19.84, 767.00, 226.55
538.22, 946.36, 19.84, 767.00, 239.94
537.51, 946.44, 19.84, 774.00, 291.57
537.51, 946.44, 19.84, 752.00, 255.00
538.22, 946.36, 19.84, 769.00, 272.06
537.69, 946.42, 19.84, 757.00, 291.57
537.69, 946.42, 19.84, 769.00, 255.00
537.87, 946.40, 19.83, 769.00, 291.57
538.22, 946.36, 19.84, 767.00, 203.80
538.22, 946.36, 19.84, 769.00, 239.94
538.22, 946.36, 19.84, 769.00, 255.00
537.95, 946.39, 19.84, 769.00, 255.00
537.51, 946.44, 19.84, 778.00, 255.00
538.13, 946.37, 19.83, 767.00, 255.00
537.95, 946.39, 19.84, 771.00, 239.94
538.22, 946.36, 19.84, 767.00, 371.36
538.22, 946.36, 19.84, 769.00, 291.57
538.04, 946.38, 19.84, 764.00, 239.94
537.95, 946.39, 19.84, 769.00, 239.94
537.51, 946.44, 19.84, 774.00, 272.06
537.78, 946.41, 19.84, 767.00, 291.57
537.95, 946.39, 19.84, 767.00, 371.36
538.31, 946.35, 19.83, 764.00, 291.57
537.69, 946.42, 19.84, 774.00, 291.57
537.60, 946.43, 19.83, 769.00, 272.06
537.60, 946.43, 19.83, 769.00, 255.00
538.22, 946.36, 19.84, 769.00, 408.59
538.13, 946.37, 19.83, 767.00, 255.00
538.04, 946.38, 19.84, 769.00, 255.00
538.13, 946.37, 19.84, 762.00, 291.57
538.13, 946.37, 19.83, 774.00, 291.57
538.31, 946.35, 19.83, 767.00, 255.00
537.95, 946.39, 19.84, 767.00, 291.57
537.78, 946.41, 19.84, 767.00, 340.33
538.04, 946.38, 19.84, 767.00, 272.06
538.66, 946.31, 19.83, 769.00, 255.00
537.69, 946.42, 19.83, 764.00, 255.00
537.87, 946.40, 19.83, 776.00, 291.57
537.69, 946.42, 19.84, 774.00, 272.06
538.04, 946.38, 19.84, 769.00, 272.06
537.69, 946.42, 19.84, 757.00, 239.94
meter, pressure_hpa, bmp280_temp, CO2, O3
538.31, 946.35, 20.07, 771.00, 340.33
538.39, 946.34, 19.86, 769.00, 272.06
538.22, 946.36, 19.84, 764.00, 255.00
538.22, 946.36, 19.84, 769.00, 291.57
538.75, 946.30, 19.84, 771.00, 185.18
538.13, 946.37, 19.83, 767.00, 272.06
538.04, 946.38, 19.84, 769.00, 272.06
538.22, 946.36, 19.84, 771.00, 185.18
538.31, 946.35, 19.83, 771.00, 239.94
538.31, 946.35, 19.83, 771.00, 255.00
538.22, 946.36, 19.84, 767.00, 272.06
537.95, 946.39, 19.84, 759.00, 255.00
537.95, 946.39, 19.84, 778.00, 185.18
538.31, 946.35, 19.83, 767.00, 314.07
538.04, 946.38, 19.84, 785.00, 226.55
538.22, 946.36, 19.84, 767.00, 272.06
538.31, 946.35, 19.83, 755.00, 194.04
538.13, 946.37, 19.83, 757.00, 255.00
538.57, 946.32, 19.83, 771.00, 291.57
538.13, 946.37, 19.83, 769.00, 255.00
538.31, 946.35, 19.83, 769.00, 291.57
538.31, 946.35, 19.83, 769.00, 272.06
537.95, 946.39, 19.83, 755.00, 255.00
538.04, 946.38, 19.84, 757.00, 291.57
537.95, 946.39, 19.82, 769.00, 291.57
538.39, 946.34, 19.83, 778.00, 272.06
537.78, 946.41, 19.84, 767.00, 255.00
538.13, 946.37, 19.83, 757.00, 291.57
537.69, 946.42, 19.83, 767.00, 291.57
538.48, 946.33, 19.82, 769.00, 255.00
538.39, 946.34, 19.83, 764.00, 255.00
538.13, 946.37, 19.83, 755.00, 272.06
538.31, 946.35, 19.83, 764.00, 255.00
538.13, 946.37, 19.83, 769.00, 255.00
537.78, 946.41, 19.84, 764.00, 314.07
537.87, 946.40, 19.83, 769.00, 255.00
538.22, 946.36, 19.82, 767.00, 371.36
537.78, 946.41, 19.82, 769.00, 272.06
538.04, 946.38, 19.84, 769.00, 255.00
538.13, 946.37, 19.83, 769.00, 255.00
538.31, 946.35, 19.83, 769.00, 291.57
537.95, 946.39, 19.83, 757.00, 291.57
538.22, 946.36, 19.84, 769.00, 255.00
538.22, 946.36, 19.84, 767.00, 255.00
537.60, 946.43, 19.83, 767.00, 291.57
538.31, 946.35, 19.83, 769.00, 255.00
538.48, 946.33, 19.82, 759.00, 291.57
537.95, 946.39, 19.83, 755.00, 239.94
538.04, 946.38, 19.84, 769.00, 272.06
537.87, 946.40, 19.83, 771.00, 314.07
537.95, 946.39, 19.82, 774.00, 255.00
538.22, 946.36, 19.84, 771.00, 291.57
538.04, 946.38, 19.84, 771.00, 291.57
538.31, 946.35, 19.83, 788.00, 291.57
538.04, 946.38, 19.84, 769.00, 255.00
537.78, 946.41, 19.84, 767.00, 291.57
538.13, 946.37, 19.83, 771.00, 272.06
537.69, 946.42, 19.83, 778.00, 272.06
537.95, 946.39, 19.83, 752.00, 255.00
537.51, 946.44, 19.84, 769.00, 255.00
537.95, 946.39, 19.83, 769.00, 255.00
538.22, 946.36, 19.82, 755.00, 226.55
538.39, 946.34, 19.83, 769.00, 371.36
537.95, 946.39, 19.82, 767.00, 291.57
538.13, 946.37, 19.83, 767.00, 272.06
538.13, 946.37, 19.83, 767.00, 272.06
537.87, 946.40, 19.83, 767.00, 255.00
538.39, 946.34, 19.83, 769.00, 239.94
537.60, 946.43, 19.83, 774.00, 255.00
537.60, 946.43, 19.83, 769.00, 371.36
537.95, 946.39, 19.83, 767.00, 408.59
538.31, 946.35, 19.83, 764.00, 272.06
538.39, 946.34, 19.84, 771.00, 314.07
537.60, 946.43, 19.83, 776.00, 291.57
538.13, 946.37, 19.83, 776.00, 291.57
537.69, 946.42, 19.83, 767.00, 340.33
537.60, 946.43, 19.83, 767.00, 408.59
538.04, 946.38, 19.84, 767.00, 255.00
537.95, 946.39, 19.82, 774.00, 371.36
538.39, 946.34, 19.83, 769.00, 291.57
537.69, 946.42, 19.83, 776.00, 255.00
537.87, 946.40, 19.83, 771.00, 255.00
537.95, 946.39, 19.83, 762.00, 291.57
537.95, 946.39, 19.84, 771.00, 255.00
538.13, 946.37, 19.83, 764.00, 255.00
537.69, 946.42, 19.83, 774.00, 291.57
537.87, 946.40, 19.83, 767.00, 291.57
537.78, 946.41, 19.84, 757.00, 291.57
538.75, 946.30, 19.83, 771.00, 291.57
538.48, 946.33, 19.84, 759.00, 291.57
538.04, 946.38, 19.84, 785.00, 291.57
538.31, 946.35, 19.83, 769.00, 272.06
538.13, 946.37, 19.83, 764.00, 291.57
538.31, 946.35, 19.83, 764.00, 272.06
537.51, 946.44, 19.84, 776.00, 272.06
537.87, 946.40, 19.83, 769.00, 255.00
538.13, 946.37, 19.83, 767.00, 291.57
538.13, 946.37, 19.83, 755.00, 255.00
538.13, 946.37, 19.83, 769.00, 408.59
538.04, 946.38, 19.84, 774.00, 340.33
537.87, 946.40, 19.84, 769.00, 291.57
537.69, 946.42, 19.84, 767.00, 255.00
538.13, 946.37, 19.83, 759.00, 255.00
538.31, 946.35, 19.83, 769.00, 255.00
537.51, 946.44, 19.84, 762.00, 255.00
537.95, 946.39, 19.84, 769.00, 255.00
538.04, 946.38, 19.84, 769.00, 371.36
537.95, 946.39, 19.84, 767.00, 255.00
537.87, 946.40, 19.84, 767.00, 272.06
538.22, 946.36, 19.84, 757.00, 255.00
537.95, 946.39, 19.84, 767.00, 226.55
538.22, 946.36, 19.84, 771.00, 255.00
538.22, 946.36, 19.84, 783.00, 255.00
538.39, 946.34, 19.84, 771.00, 255.00
538.13, 946.37, 19.83, 785.00, 340.33
537.78, 946.41, 19.84, 771.00, 255.00
537.87, 946.40, 19.84, 774.00, 255.00
538.48, 946.33, 19.80, 774.00, 255.00
539.10, 946.26, 19.83, 764.00, 255.00
537.69, 946.42, 19.84, 764.00, 272.06
538.57, 946.32, 19.83, 769.00, 272.06
538.57, 946.32, 19.81, 769.00, 185.18
538.57, 946.32, 19.83, 776.00, 255.00
538.31, 946.35, 19.83, 762.00, 255.00
538.04, 946.38, 19.84, 769.00, 255.00
538.39, 946.34, 19.83, 752.00, 272.06
539.01, 946.27, 19.83, 769.00, 169.66
538.22, 946.36, 19.84, 764.00, 272.06
538.66, 946.31, 19.83, 769.00, 255.00
537.69, 946.42, 19.84, 778.00, 255.00
538.31, 946.35, 19.83, 774.00, 255.00
538.22, 946.36, 19.84, 764.00, 255.00
538.66, 946.31, 19.84, 764.00, 255.00
538.13, 946.37, 19.83, 759.00, 291.57
538.22, 946.36, 19.84, 767.00, 272.06
537.69, 946.42, 19.84, 769.00, 255.00
537.69, 946.42, 19.84, 774.00, 255.00
537.95, 946.39, 19.82, 764.00, 255.00
537.69, 946.42, 19.84, 752.00, 214.58
538.66, 946.31, 19.84, 767.00, 272.06
537.78, 946.41, 19.84, 769.00, 371.36
538.13, 946.37, 19.83, 767.00, 272.06
538.04, 946.38, 19.84, 783.00, 272.06
538.39, 946.34, 19.83, 769.00, 255.00
538.22, 946.36, 19.84, 759.00, 255.00
538.22, 946.36, 19.84, 767.00, 291.57
538.31, 946.35, 19.83, 769.00, 239.94
537.87, 946.40, 19.84, 762.00, 291.57
538.22, 946.36, 19.84, 757.00, 255.00
538.04, 946.38, 19.84, 767.00, 291.57
538.39, 946.34, 19.84, 767.00, 291.57
538.04, 946.38, 19.84, 769.00, 291.57
537.95, 946.39, 19.84, 771.00, 255.00
